3,2,2,4,2,2,2,1,2,2,2,3,3,1,4,4,2,2.166666667,2,3,2.75,13,6,6,11
3,2,1,4,4,3,3,4,4,3,3,4,4,2,4,4,3,3.166666667,3.333333333,4,3.25,19,10,8,13
4,2,4,4,2,1,1,4,4,2,3,4,4,1,3,4,3,2.666666667,3,4,2.75,16,9,8,11
4,2,1,4,4,3,3,4,4,4,3,4,4,4,4,4,4,3.166666667,3.666666667,4,4,19,11,8,16
3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.5,4,4,4,21,12,8,16
3,2,1,3,2,2,2,1,3,3,3,4,3,4,4,3,3,1.833333333,3,3.5,3.5,11,9,7,14
3,2,4,4,3,3,3,4,4,4,4,4,2,1,4,4,3,3.5,4,3,3,21,12,6,12
3,2,4,4,1,1,1,4,1,1,1,1,2,4,4,4,1,2.5,1,1.5,3.25,15,3,3,13
3,2,1,4,3,1,1,4,1,1,4,4,4,1,4,4,4,2.333333333,2,4,3.25,14,6,8,13
3,2,1,4,3,3,3,3,3,3,2,3,3,2,4,4,2,2.833333333,2.666666667,3,3,17,8,6,12
3,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2,2.166666667,2,2.5,2.25,13,6,5,9
3,2,3,3,3,3,3,3,3,2,3,3,4,3,4,4,4,3,2.666666667,3.5,3.75,18,8,7,15
4,2,4,4,2,3,3,1,2,4,4,3,4,3,4,4,2,2.833333333,3.333333333,3.5,3.25,17,10,7,13
5,4,1,3,3,3,3,2,3,3,3,4,4,1,4,4,2,2.5,3,4,2.75,15,9,8,11
4,2,1,4,4,2,2,4,4,4,3,4,4,2,1,3,2,2.833333333,3.666666667,4,2,17,11,8,8
3,1,3,4,2,4,4,3,2,4,2,4,4,1,2,4,1,3.333333333,2.666666667,4,2,20,8,8,8
